seed= 999
cool_rate[s/K]= 60
y= 2.5
n= 2
scale= 1e+09
conc= 2e-32
salt= -0.944
83.7933	99	56	0
84.3599	99	56	1
84.3599	99	7	0
84.8127	99	7	1
84.8127	99	9	0
84.8221	99	9	1
84.8221	99	110	0
84.8477	99	110	1
84.8477	99	112	0
85.4211	99	112	1
85.4211	99	15	0
85.7464	99	15	1
85.7464	99	12	0
85.8923	99	12	1
85.8923	99	128	0
86.2499	99	128	1
86.2499	99	160	0
86.3608	99	160	1
86.3608	99	116	0
86.6935	99	116	1
86.6935	99	24	0
87.049	99	24	1
87.049	99	75	0
87.1992	99	75	1
87.1992	99	114	0
87.3711	99	114	1
87.3711	99	113	0
87.4683	99	113	1
87.4683	99	155	0
88.5713	99	155	1
88.5713	99	140	0
89.0303	99	140	1
89.0303	99	59	0
89.3254	99	59	1
89.3254	99	70	0
89.5938	99	70	1
89.5938	99	40	0
89.6017	99	40	1
89.6017	99	125	0
90.4675	99	125	1
90.4675	99	151	0
90.5489	99	151	1
90.5489	99	159	0
90.7352	99	159	1
90.7352	99	148	0
91.0322	99	148	1
91.0322	99	52	0
92.3342	99	52	1
92.3342	99	23	0
92.6954	99	23	1
92.6954	99	59	0
92.7623	99	59	1
92.7623	99	136	0
93.509	99	136	1
93.509	99	32	0
94.0644	99	32	1
94.0644	99	129	0
94.1322	99	129	1
94.1322	99	141	0
94.148	99	141	1
94.148	99	75	0
94.593	99	75	1
94.593	99	136	0
94.7759	99	136	1
94.7759	99	85	0
94.9525	99	85	1
94.9525	99	154	0
95.0633	99	154	1
95.0633	99	97	0
96.3301	99	97	1
96.3301	99	48	0
96.3481	99	48	1
96.3481	99	59	0
96.4641	99	59	1
96.4641	99	88	0
96.5524	99	88	1
96.5524	99	59	0
96.7202	99	59	1
96.7202	99	43	0
97.5336	99	43	1
97.5336	99	81	0
97.9377	99	81	1
97.9377	99	10	0
98.2655	99	10	1
98.2655	99	35	0
98.3333	99	35	1
98.3333	99	130	0
98.3371	99	130	1
98.3371	99	89	0
98.6514	99	89	1
98.6514	99	152	0
98.7512	99	152	1
98.7512	99	33	0
99.0841	99	33	1
99.0841	99	108	0
99.2106	99	108	1
99.2106	99	54	0
99.5759	99	54	1
99.5759	99	103	0
99.8522	99	103	1
99.8522	99	71	0
100.338	99	71	1
100.338	99	9	0
100.496	99	9	1
100.496	99	164	0
100.765	99	164	1
100.765	99	98	0
101.221	99	98	1
101.221	99	62	0
101.294	99	62	1
101.294	99	5	0
101.399	99	5	1
101.399	99	38	0
101.605	99	38	1
101.605	99	161	0
101.933	99	161	1
101.933	99	133	0
102.312	99	133	1
102.312	99	101	0
102.633	99	101	1
102.633	99	35	0
102.979	99	35	1
102.979	99	105	0
103.344	99	105	1
103.344	99	80	0
103.482	99	80	1
103.482	99	147	0
103.868	99	147	1
103.868	99	121	0
104.596	99	121	1
104.596	99	77	0
104.732	99	77	1
104.732	99	71	0
104.786	99	71	1
104.786	99	29	0
104.953	99	29	1
104.953	99	153	0
104.998	99	153	1
104.998	99	158	0
105.033	99	158	1
105.033	99	74	0
105.122	99	74	1
105.122	99	141	0
106.43	99	141	1
106.43	99	117	0
106.75	99	117	1
106.75	99	52	0
106.978	99	52	1
106.978	99	79	0
107.272	99	79	1
107.272	99	60	0
107.4	99	60	1
107.4	99	90	0
107.663	99	90	1
107.663	99	91	0
107.686	99	91	1
107.686	99	20	0
107.753	99	20	1
107.753	99	8	0
107.856	99	8	1
107.856	99	105	0
108.838	99	105	1
108.838	99	18	0
108.874	99	18	1
108.874	99	11	0
109.119	99	11	1
109.119	99	128	0
109.66	99	128	1
109.66	99	76	0
110.112	99	76	1
110.112	99	54	0
110.218	99	54	1
110.218	99	15	0
110.489	99	15	1
110.489	99	33	0
110.514	99	33	1
110.514	99	49	0
110.715	99	49	1
110.715	99	52	0
111.048	99	52	1
111.048	99	65	0
111.084	99	65	1
111.084	99	16	0
111.14	99	16	1
111.14	99	117	0
111.379	99	117	1
111.379	99	34	0
111.383	99	34	1
111.383	99	140	0
112.421	99	140	1
112.421	99	75	0
112.726	99	75	1
112.726	99	107	0
113.363	99	107	1
113.363	99	70	0
113.412	99	70	1
113.412	99	26	0
113.485	99	26	1
113.485	99	81	0
113.516	99	81	1
113.516	99	19	0
114.494	99	19	1
114.494	99	44	0
114.681	99	44	1
114.681	99	164	0
115.724	99	164	1
115.724	99	27	0
115.728	99	27	1
115.728	99	149	0
115.772	99	149	1
115.772	99	164	0
115.79	99	164	1
115.79	99	45	0
116.456	99	45	1
116.456	99	14	0
116.545	99	14	1
116.545	99	77	0
116.67	99	77	1
116.67	99	37	0
116.81	99	37	1
116.81	99	46	0
117.091	99	46	1
117.091	99	113	0
117.287	99	113	1
117.287	99	91	0
117.335	99	91	1
117.335	99	161	0
118.137	99	161	1
118.137	99	81	0
118.944	99	81	1
118.944	99	163	0
119.085	99	163	1
