Domains_RcUa2x8
0	812322.3785986655
1	7386375.329591879
2	1585171.17730477
3	10152694.41297214
4	2759681.2813830795
5	2807198.434336498
6	557921.9071099726
7	569525.3978079
8	103568.5720685189
9	65679.98730700523
10	4260.524617659185
11	1939.0889132040606
12	334.5949562113148
13	337.97592274287837
14	48.65416998538973
15	14.310327154723973
16	1.0
